U_stratum,anchor_positive_uniprot,class,development_exposed_positive,homomeric,low_plausibility_evidence_tier,original_tuna_prior_pair,panel_row,partner_gene,partner_sequence_length,partner_sequence_sha256,partner_uniprot,prior_train_development_pair,query_gene,query_sequence_length,query_sequence_sha256,query_uniprot,target_cohort,training_exposed_positive,ipin_baseline_score,ipin_optimized_score,tuna_original_score,tuna_retrained_seed20260803_score,tuna_retrained_seed20260817_score,tuna_retrained_seed20260831_score,tuna_retrained_score,ipin_baseline_rank,ipin_optimized_rank,tuna_retrained_rank,tuna_original_rank
context,Q9BXH1,U,False,False,,False,233,FHIT,147,8612f9c80e351cfe2dc6adbde253dc7f46362329f14c080ea6e0bd050910298f,P49789,False,BCL2,239,fff13b41ef65181ecfd036c714d8c453d73781b4e2a5bd73a6cbe02d9829fb19,P10415,original_six,False,-2.4235339164733887,-1.9862375656763713,0.5639656782150269,-9.01305103302002,-8.761821746826172,-7.673200607299805,-8.482691129048666,190.0,228.0,330.0,216.0
context,Q9BXH1,U,False,False,,False,234,MRPL47,250,a4ada16d69bc2ed9076926daea0b503d36d48073a0af1bc571df864363a2ecd4,Q9HD33,False,BCL2,239,fff13b41ef65181ecfd036c714d8c453d73781b4e2a5bd73a6cbe02d9829fb19,P10415,original_six,False,-3.303735891977946,-2.6326905886332193,0.3202534019947052,-2.411050319671631,-5.094750881195068,-5.624598026275635,-4.376799742380778,347.0,330.0,37.0,424.0
context,Q9BXH1,U,False,False,,False,235,MRPL44,332,bbeaa09c6fa69c831a8b6daaf1421a84b44493899a85842aa4a4041f2c0b37ff,Q9H9J2,False,BCL2,239,fff13b41ef65181ecfd036c714d8c453d73781b4e2a5bd73a6cbe02d9829fb19,P10415,original_six,False,-3.6087361176808677,-1.827701727549235,0.31697770953178406,-5.756163597106934,-10.605121612548828,-10.059112548828125,-8.806799252827963,381.0,207.0,361.0,429.0
context,Q9BXH1,U,False,False,,False,236,YWHAG,247,0472f1c5d0009e840b47541564d7889ed2461d4f06ea85258ecc0e027c476537,P61981,False,BCL2,239,fff13b41ef65181ecfd036c714d8c453d73781b4e2a5bd73a6cbe02d9829fb19,P10415,original_six,False,-1.822057803471883,-1.8226401656866074,0.5289017558097839,-5.78530740737915,-8.230674743652344,-2.3261170387268066,-5.447366396586101,97.0,204.0,90.0,260.0
context,Q9BXH1,U,False,False,,False,237,GOLPH3,298,d1b058705f2d9c86845771679d029d14848fd89789a3aaaa7006eae74da7c9fc,Q9H4A6,False,BCL2,239,fff13b41ef65181ecfd036c714d8c453d73781b4e2a5bd73a6cbe02d9829fb19,P10415,original_six,False,-3.283416430155436,-2.1830963691075644,0.6686996221542358,-8.379029273986816,-7.233362197875977,-5.309352874755859,-6.973914782206218,344.0,252.0,191.0,116.0
context,Q9BXH1,U,False,False,,False,238,MMADHC,296,c68db1df797313e84aa3ffb40346125155ef78b54b68fb5f2f09ca482dfb0ae2,Q9H3L0,False,BCL2,239,fff13b41ef65181ecfd036c714d8c453d73781b4e2a5bd73a6cbe02d9829fb19,P10415,original_six,False,-2.3458423614501953,-1.6500485738118489,0.634682834148407,-7.294963359832764,-7.446651458740234,-4.620031356811523,-6.453882058461507,173.0,172.0,153.0,144.0
context,Q9BXH1,U,False,False,,False,239,MRPL52,123,399f2cf89de06ac4bdc0d6708bf3562d6c5b0663e3b2860e88b5f3b51032dab6,Q86TS9,False,BCL2,239,fff13b41ef65181ecfd036c714d8c453d73781b4e2a5bd73a6cbe02d9829fb19,P10415,original_six,False,-1.6829007069269817,-0.30508582790692645,0.5573354959487915,-5.266923427581787,-6.596671104431152,-4.429682731628418,-5.431092421213786,78.0,34.0,89.0,224.0
context,Q9BXH1,U,False,False,,False,240,PAM16,125,64bcce4d093d8eaea284fd138f8248ae06554c733180a59b53b591ae128a49b2,Q9Y3D7,False,BCL2,239,fff13b41ef65181ecfd036c714d8c453d73781b4e2a5bd73a6cbe02d9829fb19,P10415,original_six,False,-1.6750016609827678,-1.0580617189407349,0.8130806684494019,-4.416563987731934,-7.733720779418945,-3.4475150108337402,-5.19926659266154,77.0,90.0,71.0,4.0
context,Q9BXH1,U,False,False,,False,241,CDK1,297,1abdf9f5fe8a5ce4b11f9b7b9cbbd0bc1697da6c82615add5f03f1f0cb3a0cbf,P06493,False,BCL2,239,fff13b41ef65181ecfd036c714d8c453d73781b4e2a5bd73a6cbe02d9829fb19,P10415,original_six,False,-2.6325310866038003,-1.8773249785105388,0.4253329634666443,-8.277445793151855,-9.460923194885254,-10.19918441772461,-9.312517801920572,234.0,216.0,386.0,356.0
context,Q9BXH1,U,False,False,,False,242,PABPC5,382,ea3f8c84b919986387f47bc03eb829d11809b234261c45de227dc7c961e90a74,Q96DU9,False,BCL2,239,fff13b41ef65181ecfd036c714d8c453d73781b4e2a5bd73a6cbe02d9829fb19,P10415,original_six,False,-3.690652767817179,-2.818403482437134,0.36482006311416626,-8.73395824432373,-10.37687873840332,-10.388647079467773,-9.833161354064941,398.0,355.0,414.0,396.0
context,Q9BXH1,U,False,False,,False,243,RSAD2,361,33d2b64547640d7624a234de6e3466d9a330107597bc8de8dd574d3c4ecfa059,Q8WXG1,False,BCL2,239,fff13b41ef65181ecfd036c714d8c453d73781b4e2a5bd73a6cbe02d9829fb19,P10415,original_six,False,-3.3658852577209473,-1.3752296765645344,0.7114292979240417,-7.10737943649292,-9.885589599609375,-7.701866149902344,-8.231611728668213,355.0,135.0,303.0,64.0
context,Q9BXH1,U,False,False,,False,244,CLYBL,340,4fd413f8618d1f78903a0dedd7f210f421748d40c79e699b1d0106693244b4ca,Q8N0X4,False,BCL2,239,fff13b41ef65181ecfd036c714d8c453d73781b4e2a5bd73a6cbe02d9829fb19,P10415,original_six,False,-4.041848659515381,-2.7853805224100747,0.4824616611003876,-11.261902809143066,-12.506806373596191,-5.6324782371521,-9.800395806630453,426.0,347.0,412.0,299.0
context,Q9BXH1,U,False,False,,False,245,HAGH,308,885b20713ab5c7ca9779fb70abb556c5400d132735598ba1e77866eb4d1ccc0d,Q16775,False,BCL2,239,fff13b41ef65181ecfd036c714d8c453d73781b4e2a5bd73a6cbe02d9829fb19,P10415,original_six,False,-2.398033301035563,-1.6784680684407551,0.5670543313026428,-10.012072563171387,-7.949793815612793,-6.454843521118164,-8.138903299967447,186.0,179.0,297.0,213.0
context,Q9BXH1,U,False,False,,False,246,FDX2,183,a269d0529c47c05a245436c220dc1385076f353f35f3de6d9c40bf15878de014,Q6P4F2,False,BCL2,239,fff13b41ef65181ecfd036c714d8c453d73781b4e2a5bd73a6cbe02d9829fb19,P10415,original_six,False,-1.1014995972315471,-0.6833034406105677,0.5437656044960022,-10.528484344482422,-11.23099136352539,-8.52169418334961,-10.09372329711914,28.0,51.0,425.0,244.0
context,Q9BXH1,U,False,False,,False,247,ALKBH7,221,a4fc83f30f0105ccfb8c053a9f941ab653095a6b04d78db7e15cf920e831a9c7,Q9BT30,False,BCL2,239,fff13b41ef65181ecfd036c714d8c453d73781b4e2a5bd73a6cbe02d9829fb19,P10415,original_six,False,-0.3796371519565582,0.7690403858820597,0.3656661808490753,-5.86354923248291,-9.898685455322266,-5.646803379058838,-7.136346022288005,6.0,7.0,207.0,395.0
context,Q9BXH1,U,False,False,,False,248,RAD51,339,f4d04cca4e694e8ba963588b88105d083fe954dc619dcd894247ff3d226406d6,Q06609,False,BCL2,239,fff13b41ef65181ecfd036c714d8c453d73781b4e2a5bd73a6cbe02d9829fb19,P10415,original_six,False,-2.227983077367147,-1.5178611079851787,0.4118826389312744,-8.308323860168457,-8.75113582611084,-7.531591892242432,-8.197017192840576,157.0,153.0,300.0,370.0
context,Q9BXH1,U,False,False,,False,249,MRPS18C,142,c5232892f357ad771b22858538a465cb9950fa3127ad8dfe1af76beb8f08813e,Q9Y3D5,False,BCL2,239,fff13b41ef65181ecfd036c714d8c453d73781b4e2a5bd73a6cbe02d9829fb19,P10415,original_six,False,-1.7381011247634888,-1.3307432333628337,0.325921893119812,-6.695553779602051,-4.336021423339844,-4.5620222091674805,-5.197865804036458,85.0,128.0,70.0,418.0
context,Q9BXH1,U,False,False,,False,250,HINT2,163,f4517aaf05924d30a2cabd171961c994ba0a5d1a58256e01220043d030c9ff7f,Q9BX68,False,BCL2,239,fff13b41ef65181ecfd036c714d8c453d73781b4e2a5bd73a6cbe02d9829fb19,P10415,original_six,False,-2.3802855809529624,-1.825051446755727,0.6893157362937927,-6.81417179107666,-6.603991985321045,-3.9154112339019775,-5.777858336766561,181.0,205.0,109.0,94.0
context,Q9BXH1,U,False,False,,False,251,MRPL13,178,b9ffb49aada0184d93cbf9ef6d70ed158bd19b9a72d65d4e133e70216508c2b6,Q9BYD1,False,BCL2,239,fff13b41ef65181ecfd036c714d8c453d73781b4e2a5bd73a6cbe02d9829fb19,P10415,original_six,False,-1.8296072880427043,-1.0689414540926616,0.3723788559436798,-5.7822089195251465,-7.485355377197266,-6.7809648513793945,-6.682843049367269,98.0,91.0,174.0,389.0
context,Q9BXH1,U,False,False,,False,252,CHCHD1,118,d0e3a52021c42284b5959806ecea6d026410a1efec23c4d65d28448fa9db39ca,Q96BP2,False,BCL2,239,fff13b41ef65181ecfd036c714d8c453d73781b4e2a5bd73a6cbe02d9829fb19,P10415,original_six,False,-2.994146188100179,-2.314932346343994,0.6286324262619019,-8.031068801879883,-7.7244181632995605,-10.513968467712402,-8.756485144297281,295.0,271.0,355.0,151.0
context,Q9BXH1,U,False,False,,False,253,SULT1C2,296,de5bb0bccd47ab27a828e08dcc778064614ceab37feb52d91ce5715738a97f70,O00338,False,BCL2,239,fff13b41ef65181ecfd036c714d8c453d73781b4e2a5bd73a6cbe02d9829fb19,P10415,original_six,False,-2.505871375401815,-1.6417362292607625,0.631635308265686,-9.2334566116333,-11.764941215515137,-11.715364456176758,-10.904587427775065,206.0,171.0,446.0,148.0
background,Q9BXH1,U,False,False,,False,254,MDH2,338,0a6342776d21661604a4528bcb4ab8e590387d27b1f3eba94c52c7deb6255ed2,P40926,False,BCL2,239,fff13b41ef65181ecfd036c714d8c453d73781b4e2a5bd73a6cbe02d9829fb19,P10415,original_six,False,-3.046955188115438,-3.2164905071258545,0.46945375204086304,-11.540872573852539,-8.009405136108398,-6.849435806274414,-8.799904505411783,301.0,390.0,360.0,320.0
background,Q9BXH1,U,False,False,,False,255,MORF4L1,362,bf9f79f7b04cc0cac621a9be4288d78389c3f47eb155bb9f74591bdd68560793,Q9UBU8,False,BCL2,239,fff13b41ef65181ecfd036c714d8c453d73781b4e2a5bd73a6cbe02d9829fb19,P10415,original_six,False,-3.0441288153330484,-2.2996113300323486,0.34746861457824707,-9.326272964477539,-8.804800987243652,-5.756686210632324,-7.962586720784505,300.0,270.0,279.0,405.0
background,Q9BXH1,U,False,False,,False,256,GAMT,236,012573999d576a3c0f9841625c6d7c3764de44c2e09863dd6a639e98bad24b6b,Q14353,False,BCL2,239,fff13b41ef65181ecfd036c714d8c453d73781b4e2a5bd73a6cbe02d9829fb19,P10415,original_six,False,-2.5120174884796143,-1.994858940442403,0.3934890031814575,-5.982362270355225,-7.771474838256836,-4.983952522277832,-6.245929876963298,207.0,231.0,142.0,378.0
background,Q9BXH1,U,False,False,,False,257,CMTM6,183,6abe040ed29286507905f55b3446dce5b180d75e65b729fc7b2081f73134faad,Q9NX76,False,BCL2,239,fff13b41ef65181ecfd036c714d8c453d73781b4e2a5bd73a6cbe02d9829fb19,P10415,original_six,False,-2.1627469857533774,-0.49297212560971576,0.6917943954467773,-3.5935094356536865,-1.096798300743103,-2.3279271125793457,-2.3394116163253784,147.0,42.0,5.0,89.0
background,Q9BXH1,U,False,False,,False,258,SPOUT1,376,92184d205b2594b62a641066f5969fc4b2d12efda05ecea0a3360df401e8a0ca,Q5T280,False,BCL2,239,fff13b41ef65181ecfd036c714d8c453d73781b4e2a5bd73a6cbe02d9829fb19,P10415,original_six,False,-3.859675884246826,-2.8103001912434897,0.3441218137741089,-7.225261688232422,-8.672782897949219,-8.936771392822266,-8.278271993001303,412.0,354.0,313.0,407.0
background,Q9BXH1,U,False,False,,False,259,CAAP1,361,1db7cade2861e61e445089ec8a7b068e692309529aa2ba46c6b2578b3132a6c2,Q9H8G2,False,BCL2,239,fff13b41ef65181ecfd036c714d8c453d73781b4e2a5bd73a6cbe02d9829fb19,P10415,original_six,False,-2.6987632115681968,-2.3321195443471274,0.4199289381504059,-11.800454139709473,-7.92342472076416,-9.229293823242188,-9.651057561238607,251.0,274.0,403.0,361.0
background,Q9BXH1,U,False,False,,False,260,POLR2I,125,5c200d49f91ea248a0c9441d603091aed887c43fd0bf9fa5afc48e8b70efb59c,P36954,False,BCL2,239,fff13b41ef65181ecfd036c714d8c453d73781b4e2a5bd73a6cbe02d9829fb19,P10415,original_six,False,-1.396380623181661,-0.8427302440007528,0.3901127278804779,-8.406993865966797,-5.592477798461914,-8.772137641906738,-7.590536435445149,54.0,62.0,239.0,382.0
background,Q9BXH1,U,False,False,,False,261,IGFBP4,258,d76dc9b0e8478d5ea124df655029c24233e6117f2a2daa2923f20451ca5fa758,P22692,False,BCL2,239,fff13b41ef65181ecfd036c714d8c453d73781b4e2a5bd73a6cbe02d9829fb19,P10415,original_six,False,-2.580329974492391,-3.0527064005533853,0.7272149920463562,-6.868709087371826,-4.404553413391113,-4.218793869018555,-5.164018789927165,225.0,376.0,66.0,47.0
background,Q9BXH1,U,False,False,,False,262,UBE2M,183,44a39c0abf90e9da9f443ec722b161d35249899412fcaa9128d2dcabff95ca11,P61081,False,BCL2,239,fff13b41ef65181ecfd036c714d8c453d73781b4e2a5bd73a6cbe02d9829fb19,P10415,original_six,False,-2.8186251322428384,-1.4385114510854085,0.5017029643058777,-10.23808479309082,-9.436970710754395,-8.757120132446289,-9.477391878763834,269.0,142.0,394.0,283.0
background,Q9BXH1,U,False,False,,False,263,C20orf204,189,6691abbe4a474d1f2ab27a1964313f8fa1aea44836eb103086b77c213c27acfa,A0A1B0GTL2,False,BCL2,239,fff13b41ef65181ecfd036c714d8c453d73781b4e2a5bd73a6cbe02d9829fb19,P10415,original_six,False,-4.898394743601481,-4.284862518310547,0.5569988489151001,-8.037321090698242,-9.175813674926758,-8.798318862915039,-8.67048454284668,449.0,446.0,345.0,226.0
background,Q9BXH1,U,False,False,,False,264,NMNAT2,307,60e59030474cf46771c63b47c3d85e5dc6753420e1e7a80e3d20f25c3087b7b2,Q9BZQ4,False,BCL2,239,fff13b41ef65181ecfd036c714d8c453d73781b4e2a5bd73a6cbe02d9829fb19,P10415,original_six,False,-2.6353280544281006,-2.666869322458903,0.5018408298492432,-9.05435848236084,-8.13230037689209,-10.20816707611084,-9.131608645121256,235.0,336.0,379.0,282.0
background,Q9BXH1,U,False,False,,False,265,SDCBP2,292,b26f487c6bbeb45acdf61a31c315d71738f99ada315a178c80cac6a1254de4f5,Q9H190,False,BCL2,239,fff13b41ef65181ecfd036c714d8c453d73781b4e2a5bd73a6cbe02d9829fb19,P10415,original_six,False,-0.7180689374605814,1.244999845822652,0.4674743115901947,-6.623621463775635,-5.491547107696533,-4.324701309204102,-5.47995662689209,10.0,5.0,93.0,324.0
background,Q9BXH1,U,False,False,,False,266,VAMP1,118,26bcc3f885e027278b23732c75546378f51922205e6825418fe1948ea6cec157,P23763,False,BCL2,239,fff13b41ef65181ecfd036c714d8c453d73781b4e2a5bd73a6cbe02d9829fb19,P10415,original_six,False,-2.9121870199839273,0.12156995137532552,0.8092007637023926,-3.407831907272339,-1.361871361732483,-1.7324343919754028,-2.1673792203267417,288.0,21.0,4.0,6.0
background,Q9BXH1,U,False,False,,False,267,PSMA4,261,26466ea37823d997802e82e1745c81d8eafc359776e80bfe8483b82692476bc2,P25789,False,BCL2,239,fff13b41ef65181ecfd036c714d8c453d73781b4e2a5bd73a6cbe02d9829fb19,P10415,original_six,False,-1.768770654996236,-0.21650540828704834,0.5259265899658203,-10.499419212341309,-7.640267848968506,-7.479376792907715,-8.539687951405844,91.0,33.0,334.0,265.0
background,Q9BXH1,U,False,False,,False,268,BPNT2,359,3acfe33c8cbd158db60d2372a91e3fde8accfe8e9d3ab2c2352b1001e4959260,Q9NX62,False,BCL2,239,fff13b41ef65181ecfd036c714d8c453d73781b4e2a5bd73a6cbe02d9829fb19,P10415,original_six,False,-1.909821351369222,-2.210221449534098,0.8300914764404297,-2.700986385345459,-3.644076108932495,-2.5500259399414062,-2.96502947807312,115.0,258.0,8.0,2.0
background,Q9BXH1,U,False,False,,False,269,TEX38,206,192e00dc4eb5fd365a3b0ecfb49398dc75754e776f4bb7f0e6f3a5bc9183ca47,Q6PEX7,False,BCL2,239,fff13b41ef65181ecfd036c714d8c453d73781b4e2a5bd73a6cbe02d9829fb19,P10415,original_six,False,-1.4300909042358398,0.745536595582962,0.7540016174316406,-4.355154514312744,-3.1107606887817383,-2.838047504425049,-3.4346542358398438,57.0,9.0,17.0,31.0
background,Q9BXH1,U,False,False,,False,270,HSPB6,160,52dbb9c68b19d953b96690e7ccc857bf4868938bed0d4685692e77a566ae9da7,O14558,False,BCL2,239,fff13b41ef65181ecfd036c714d8c453d73781b4e2a5bd73a6cbe02d9829fb19,P10415,original_six,False,-1.243440310160319,-2.2081371943155923,0.4350605010986328,-6.390823841094971,-10.494926452636719,-6.873575210571289,-7.919775168100993,40.0,256.0,277.0,349.0
background,Q9BXH1,U,False,False,,False,271,ING4,249,0fc2295702046f1a4eb946a26c7ec9132b0c784d344e5c504ebc0fbdae1afb81,Q9UNL4,False,BCL2,239,fff13b41ef65181ecfd036c714d8c453d73781b4e2a5bd73a6cbe02d9829fb19,P10415,original_six,False,-2.529614289601644,-2.084180394808451,0.41681212186813354,-6.988266468048096,-9.244332313537598,-10.9900484085083,-9.074215730031332,214.0,241.0,378.0,365.0
background,Q9BXH1,U,False,False,,False,272,CD300LF,290,e06490df5becd0276275dbabeb66501b7cf98d8f951f28b69452b42f804e4974,Q8TDQ1,False,BCL2,239,fff13b41ef65181ecfd036c714d8c453d73781b4e2a5bd73a6cbe02d9829fb19,P10415,original_six,False,-1.757170557975769,-0.539231946070989,0.5565894246101379,-6.675983428955078,-3.207313060760498,-5.285849571228027,-5.056382020314534,88.0,45.0,61.0,229.0
background,Q9BXH1,U,False,False,,False,273,IFNGR2,337,39f1023222b5396289e6b79ccc0bc7c99505cd46757ec2cb2a00f94d07521e2c,P38484,False,BCL2,239,fff13b41ef65181ecfd036c714d8c453d73781b4e2a5bd73a6cbe02d9829fb19,P10415,original_six,False,-1.850813627243042,-2.4485218127568564,0.702740490436554,-5.204544544219971,-4.267304420471191,-4.256024360656738,-4.575957775115967,104.0,293.0,47.0,75.0
background,Q9BXH1,U,False,False,,False,274,KHK,298,a7ce43ba126cbaa29e2432cf5427930e37aed65aa840e2e74e94dbef23f00ba7,P50053,False,BCL2,239,fff13b41ef65181ecfd036c714d8c453d73781b4e2a5bd73a6cbe02d9829fb19,P10415,original_six,False,-2.056336243947347,-0.8313244680563608,0.5906771421432495,-8.184776306152344,-6.869390964508057,-6.83651876449585,-7.296895345052083,133.0,60.0,218.0,187.0
background,Q9BXH1,U,False,False,,False,275,RFFL,363,7a7dfa7c4b452bc74013ca88fc0403093a52f36ce90bb3145a20ece2fb03ca2e,Q8WZ73,False,BCL2,239,fff13b41ef65181ecfd036c714d8c453d73781b4e2a5bd73a6cbe02d9829fb19,P10415,original_six,False,-0.46108317375183105,0.48421016335487366,0.6590576767921448,-6.685109615325928,-8.991545677185059,-5.67423152923584,-7.116962273915608,7.0,14.0,206.0,124.0
background,Q9BXH1,U,False,False,,False,276,APOM,188,8b98146cbd1807b473bcdbc12f201731380b07146b2882db3f95a971ee16b5d5,O95445,False,BCL2,239,fff13b41ef65181ecfd036c714d8c453d73781b4e2a5bd73a6cbe02d9829fb19,P10415,original_six,False,-1.9904096126556396,-1.295625925064087,0.6873571276664734,-3.818253755569458,-3.6452596187591553,-2.442344903945923,-3.3019527594248452,126.0,123.0,14.0,100.0
background,Q9BXH1,U,False,False,,False,277,RAB40B,278,94a7c25f9a587ca594ca0822b6926ae6862d69c625894be66df5e410c21b3ff0,Q12829,False,BCL2,239,fff13b41ef65181ecfd036c714d8c453d73781b4e2a5bd73a6cbe02d9829fb19,P10415,original_six,False,-2.8067038853963218,-2.61704691251119,0.4671575129032135,-12.045838356018066,-10.59990406036377,-6.775348663330078,-9.80703035990397,267.0,325.0,413.0,325.0
background,Q9BXH1,U,False,False,,False,278,SST,116,c2e72eb229222becb695310f38318a7dab353d30d98899c1083e97041ceec316,P61278,False,BCL2,239,fff13b41ef65181ecfd036c714d8c453d73781b4e2a5bd73a6cbe02d9829fb19,P10415,original_six,False,-3.0210769971211753,-3.6459054946899414,0.77442866563797,-5.932897090911865,-6.168408393859863,-5.833608627319336,-5.9783047040303545,298.0,424.0,123.0,20.0
background,Q9BXH1,U,False,False,,False,279,MDFIC,246,1286e0ee34b64e37ccebae2454eded03f97dc2e6d39a1e8299917a6e83ecc855,Q9P1T7,False,BCL2,239,fff13b41ef65181ecfd036c714d8c453d73781b4e2a5bd73a6cbe02d9829fb19,P10415,original_six,False,0.009601816534996033,2.0748256047566733,0.689140260219574,-9.007518768310547,-4.97625732421875,-4.349099636077881,-6.110958576202393,2.0,3.0,132.0,96.0
background,Q9BXH1,U,False,False,,False,280,GTF2A1,376,21e4a468605657df0c26aa9cb24f8b8b94056e0d6442a0cb7456673c9aeb6da1,P52655,False,BCL2,239,fff13b41ef65181ecfd036c714d8c453d73781b4e2a5bd73a6cbe02d9829fb19,P10415,original_six,False,-1.391074776649475,0.08385207255681355,0.47926774621009827,-6.425644397735596,-9.616969108581543,-6.8342084884643555,-7.625607331593831,53.0,22.0,243.0,308.0
background,Q9BXH1,U,False,False,,False,281,SPARC,303,83e4903637013a7105117caf22702db6d97a4decd94ca79cf33a334310086771,P09486,False,BCL2,239,fff13b41ef65181ecfd036c714d8c453d73781b4e2a5bd73a6cbe02d9829fb19,P10415,original_six,False,-2.178583860397339,-2.3756287892659507,0.776879072189331,-6.581600666046143,-6.231064796447754,-6.878124713897705,-6.563596725463867,151.0,284.0,162.0,19.0
background,Q9BXH1,U,False,False,,False,282,GDAP1,358,5e4b5db0ebecd5878acdc48b80a7d7afc39d5185b8a70c9ec6aad38d49d0d419,Q8TB36,False,BCL2,239,fff13b41ef65181ecfd036c714d8c453d73781b4e2a5bd73a6cbe02d9829fb19,P10415,original_six,False,-2.0688705444335938,-0.6256593465805054,0.7795235514640808,-3.763869285583496,-6.847198009490967,-4.750611305236816,-5.120559533437093,135.0,48.0,64.0,17.0
background,Q9BXH1,U,False,False,,False,283,SCG5,212,b44a69577579b37ad2e1753f64bc1023d6553465f325e62f5d1916810e386168,P05408,False,BCL2,239,fff13b41ef65181ecfd036c714d8c453d73781b4e2a5bd73a6cbe02d9829fb19,P10415,original_six,False,-1.3249802986780803,-1.5778985619544983,0.7894671559333801,-5.722109794616699,-5.854341983795166,-6.20196008682251,-5.926137288411458,48.0,161.0,118.0,11.0
background,Q9BXH1,U,False,False,,False,284,MAGEB1,347,6cb8d7574278efe41a7cfa03a30e3d1b14884453aa1f5a1b5a224d8139a7ce50,P43366,False,BCL2,239,fff13b41ef65181ecfd036c714d8c453d73781b4e2a5bd73a6cbe02d9829fb19,P10415,original_six,False,-2.4368823369344077,-1.3561034202575684,0.3176203966140747,-6.604963779449463,-10.83846378326416,-6.935919761657715,-8.12644910812378,192.0,131.0,295.0,427.0
background,Q9BXH1,U,False,False,,False,285,HSPB2,182,65d02eb4d1cd8de5288d6f7cb12e251bffb79f2f4d84cabd36dfb31d55b028ed,Q16082,False,BCL2,239,fff13b41ef65181ecfd036c714d8c453d73781b4e2a5bd73a6cbe02d9829fb19,P10415,original_six,False,-1.4306092262268066,-1.40853613615036,0.46473655104637146,-8.921102523803711,-11.520909309387207,-10.103381156921387,-10.181797663370768,58.0,140.0,430.0,327.0
background,Q9BXH1,U,False,False,,False,286,CST11,138,b073faf974506b6fb6671cda6e04d7fd50eecfb04408fb8b2eb49f555c699cf7,Q9H112,False,BCL2,239,fff13b41ef65181ecfd036c714d8c453d73781b4e2a5bd73a6cbe02d9829fb19,P10415,original_six,False,-2.8531527519226074,-2.0189446210861206,0.6397629976272583,-7.3160576820373535,-5.024349212646484,-8.082618713378906,-6.807675202687581,278.0,233.0,182.0,138.0
background,Q9BXH1,U,False,False,,False,287,ING5,240,f5b33aa35c340f8df13b263fba8d6da848ff34636ed7b7b60df79982e2997455,Q8WYH8,False,BCL2,239,fff13b41ef65181ecfd036c714d8c453d73781b4e2a5bd73a6cbe02d9829fb19,P10415,original_six,False,-2.855143388112386,-2.695564309755961,0.4236786365509033,-7.219845771789551,-7.860108375549316,-9.690603256225586,-8.256852467854818,279.0,339.0,308.0,358.0
background,Q9BXH1,U,False,False,,False,288,YBX1,324,179380e5f15bc53b435184c51f8f9f82683e23db28354786dd1e218ee4ed49e0,P67809,False,BCL2,239,fff13b41ef65181ecfd036c714d8c453d73781b4e2a5bd73a6cbe02d9829fb19,P10415,original_six,False,-1.3149371147155762,-0.5154212315877279,0.3623429834842682,-6.920719146728516,-9.510406494140625,-6.496748447418213,-7.642624696095784,45.0,44.0,245.0,397.0
background,Q9BXH1,U,False,False,,False,289,UBALD2,164,10c1ae21f0dc3d54d5668a0bd126239973e3a30322eda3fab764ef583bdede60,Q8IYN6,False,BCL2,239,fff13b41ef65181ecfd036c714d8c453d73781b4e2a5bd73a6cbe02d9829fb19,P10415,original_six,False,-1.8825843731562297,-1.1690811961889267,0.3017762005329132,-6.371321201324463,-6.862411022186279,-6.392225742340088,-6.541985988616943,110.0,104.0,159.0,436.0
background,Q9BXH1,U,False,False,,False,290,RFC5,340,73c19ffe3b9ea05174b742d245e68f96904bb0aa2c913726529740e4df5e6711,P40937,False,BCL2,239,fff13b41ef65181ecfd036c714d8c453d73781b4e2a5bd73a6cbe02d9829fb19,P10415,original_six,False,-4.222618738810222,-2.502852519353231,0.2815309166908264,-8.608209609985352,-5.760044574737549,-9.15534782409668,-7.841200669606526,434.0,306.0,267.0,443.0
background,Q9BXH1,U,False,False,,False,291,AASDHPPT,309,39d0177cf14e36132595681a3946d8397e3b8ea3de5c040bdc2b819358606854,Q9NRN7,False,BCL2,239,fff13b41ef65181ecfd036c714d8c453d73781b4e2a5bd73a6cbe02d9829fb19,P10415,original_six,False,-1.9984989166259766,-1.7570003271102905,0.5377541780471802,-5.369557857513428,-10.411137580871582,-10.668498039245605,-8.816397825876871,128.0,193.0,362.0,249.0
background,Q9BXH1,U,False,False,,False,292,CLEC6A,209,4332a5c8f8f77e856167d7e8eec95bbf869678c5e7fca982d8c8e1880c299ac9,Q6EIG7,False,BCL2,239,fff13b41ef65181ecfd036c714d8c453d73781b4e2a5bd73a6cbe02d9829fb19,P10415,original_six,False,-2.38142720858256,-2.602676788965861,0.6020903587341309,-5.81154203414917,-3.537938356399536,-5.590017795562744,-4.979832728703816,182.0,320.0,54.0,177.0
background,Q9BXH1,U,False,False,,False,293,SIKE1,207,3eaab5dc2027836aff08ce5b1dfee9b056986e36249a78ce6971598c3e7b9deb,Q9BRV8,False,BCL2,239,fff13b41ef65181ecfd036c714d8c453d73781b4e2a5bd73a6cbe02d9829fb19,P10415,original_six,False,-2.175361712773641,-1.9949735800425212,0.3353120684623718,-9.19963550567627,-9.800105094909668,-6.632025718688965,-8.543922106424967,150.0,232.0,335.0,413.0
